ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
8589-V	HSK 7-9	缕	lǚ	fil; mèche; brin; “une mince trace”	一缕头发 - yì lǚ tóufa - une mèche de cheveux<br>一缕阳光 - yì lǚ yángguāng - un rayon de soleil (mince)<br>缕缕清香 - lǚlǚ qīngxiāng - des effluves de parfum	nom,classificateur,écrit/poétique	[sound:hsk7_缕.wav]
8590-V	HSK 7-9	卵	luǎn	œuf; ovaire/ovule (bio); (fam.) “truc” vulgaire selon contexte	鱼卵 - yúluǎn - œufs de poisson<br>卵子 - luǎnzǐ - ovule/œuf (bio)<br>产卵 - chǎnluǎn - pondre	nom,bio/nature,neutre	[sound:hsk7_卵.wav]
8591-V	HSK 7-9	乱七八糟	luànqībāzāo	en désordre complet; n’importe quoi	房间乱七八糟 - fángjiān luànqībāzāo - la chambre est en bazar<br>说得乱七八糟 - shuō de luànqībāzāo - il parle n’importe comment/ c’est incompréhensible<br>别弄得乱七八糟 - bié nòng de luànqībāzāo - ne fous pas le bazar	adj./expr.,oral,quotidien	[sound:hsk7_乱七八糟.wav]
8592-V	HSK 7-9	孪生	luánshēng	jumeau; gémellaire	孪生兄弟 - luánshēng xiōngdì - frères jumeaux<br>孪生姐妹 - luánshēng jiěmèi - sœurs jumelles<br>孪生城市 - luánshēng chéngshì - villes jumelées (terme possible selon contexte)	adj./nom,famille,formel	[sound:hsk7_孪生.wav]
8593-V	HSK 7-9	屡次	lǚcì	à plusieurs reprises; maintes fois	他屡次迟到 - tā lǚcì chídào - il est en retard à répétition<br>屡次提醒无效 - lǚcì tíxǐng wúxiào - rappeler plusieurs fois sans effet<br>屡次发生 - lǚcì fāshēng - se produire à plusieurs reprises	adv.,écrit,fréquence	[sound:hsk7_屡次.wav]
8594-V	HSK 7-9	绿地	lǜdì	espace vert; zone verte	小区绿地 - xiǎoqū lǜdì - espaces verts de la résidence<br>城市绿地 - chéngshì lǜdì - espaces verts urbains<br>保护绿地 - bǎohù lǜdì - protéger les espaces verts	nom,urbanisme,nature	[sound:hsk7_绿地.wav]
8595-V	HSK 7-9	路段	lùduàn	tronçon de route; portion	施工路段 - shīgōng lùduàn - tronçon en travaux<br>这一路段很堵 - zhè yí lùduàn hěn dǔ - ce tronçon est très embouteillé<br>封闭路段 - fēngbì lùduàn - tronçon fermé	nom,transport,quotidien	[sound:hsk7_路段.wav]
8596-V	HSK 7-9	略	lüè	(1) en gros; sommairement; (2) un peu; légèrement; (3) omettre (rare)	略作介绍 - lüè zuò jièshào - présenter brièvement<br>略有不同 - lüè yǒu bùtóng - légèrement différent<br>略表谢意 - lüè biǎo xièyì - exprimer un petit remerciement	adv./verbe,écrit,registre soutenu	[sound:hsk7_略.wav]
8597-V	HSK 7-9	掠夺	lüèduó	piller; dépouiller; spolier	掠夺资源 - lüèduó zīyuán - piller des ressources<br>掠夺财富 - lüèduó cáifù - s’emparer des richesses<br>遭到掠夺 - zāodào lüèduó - être pillé	verbe,violence/histoire,formel	[sound:hsk7_掠夺.wav]
8598-V	HSK 7-9	略微	lüèwēi	légèrement; un peu (plutôt écrit)	略微有点冷 - lüèwēi yǒudiǎn lěng - il fait un peu froid<br>略微调整 - lüèwēi tiáozhěng - ajuster légèrement<br>语气略微强硬 - yǔqì lüèwēi qiángyìng - le ton est un peu ferme	adv.,écrit,nuance	[sound:hsk7_略微.wav]
8599-V	HSK 7-9	路径	lùjìng	chemin; itinéraire; (fig.) voie/méthode; “path”	最短路径 - zuìduǎn lùjìng - chemin le plus court<br>发展路径 - fāzhǎn lùjìng - trajectoire de développement<br>文件路径 - wénjiàn lùjìng - chemin de fichier	nom,technique/abstrait,neutre	[sound:hsk7_路径.wav]
8600-V	HSK 7-9	陆军	lùjūn	armée de terre	陆军部队 - lùjūn bùduì - troupes terrestres<br>陆军基地 - lùjūn jīdì - base de l’armée de terre<br>陆军演习 - lùjūn yǎnxí - manœuvres de l’armée de terre	nom,militaire,neutre	[sound:hsk7_陆军.wav]
8601-V	HSK 7-9	屡屡	lǚlǚ	à maintes reprises; fréquemment (insistance)	他屡屡出错 - tā lǚlǚ chūcuò - il fait souvent des erreurs<br>屡屡得手 - lǚlǚ déshǒu - réussir à répétition<br>屡屡发生 - lǚlǚ fāshēng - se produire encore et encore	adv.,écrit,fréquence	[sound:hsk7_屡屡.wav]
8602-V	HSK 7-9	鲁莽	lǔmǎng	téméraire; imprudent; irréfléchi	做事太鲁莽 - zuòshì tài lǔmǎng - agir trop imprudemment<br>鲁莽决定 - lǔmǎng juédìng - décision irréfléchie<br>别这么鲁莽 - bié zhème lǔmǎng - ne sois pas si téméraire	adj.,caractère,négatif	[sound:hsk7_鲁莽.wav]
8603-V	HSK 7-9	抡	lūn	brandir; balancer (un objet lourd/arme)	抡起胳膊 - lūn qǐ gēbo - lever le bras pour frapper<br>抡起锤子 - lūn qǐ chuízi - brandir un marteau<br>他抡了一拳 - tā lūn le yì quán - il a balancé un coup de poing	verbe,action,oral	[sound:hsk7_抡.wav]
8604-V	HSK 7-9	轮换	lúnhuàn	alterner; rotation (personnel, tours)	轮换休息 - lúnhuàn xiūxi - se relayer pour se reposer<br>岗位轮换 - gǎngwèi lúnhuàn - rotation des postes<br>轮换值班 - lúnhuàn zhíbān - se relayer pour la permanence	verbe/nom,organisation,neutre	[sound:hsk7_轮换.wav]
8605-V	HSK 7-9	轮廓	lúnkuò	contour; silhouette; grandes lignes	山的轮廓 - shān de lúnkuò - la silhouette de la montagne<br>轮廓分明 - lúnkuò fēnmíng - contours nets<br>勾勒轮廓 - gōulè lúnkuò - esquisser les contours	nom,description,neutre	[sound:hsk7_轮廓.wav]
8606-V	HSK 7-9	伦理	lúnlǐ	éthique; morale (souvent académique)	伦理问题 - lúnlǐ wèntí - question éthique<br>伦理标准 - lúnlǐ biāozhǔn - normes éthiques<br>医学伦理 - yīxué lúnlǐ - éthique médicale	nom,philosophie/société,formel	[sound:hsk7_伦理.wav]
8607-V	HSK 7-9	论述	lùnshù	exposer; développer (une idée); exposé/argumentation (écrit)	论述观点 - lùnshù guāndiǎn - développer un point de vue<br>论文论述 - lùnwén lùnshù - partie “discussion/argumentation” d’un mémoire<br>他在文中详细论述 - tā zài wén zhōng xiángxì lùnshù - il développe en détail dans le texte	verbe/nom,académique,formel	[sound:hsk7_论述.wav]
8608-V	HSK 7-9	轮胎	lúntāi	pneu	换轮胎 - huàn lúntāi - changer un pneu<br>轮胎漏气 - lúntāi lòuqì - le pneu perd de l’air<br>备胎 - bèitāi - roue de secours	nom,transport,quotidien	[sound:hsk7_轮胎.wav]
8609-V	HSK 7-9	论证	lùnzhèng	démontrer; argumenter; preuve/démonstration	论证过程 - lùnzhèng guòchéng - processus de démonstration<br>缺乏论证 - quēfá lùnzhèng - manque d’arguments / de preuves<br>用数据论证 - yòng shùjù lùnzhèng - démontrer par des données	verbe/nom,académique,formel	[sound:hsk7_论证.wav]
8610-V	HSK 7-9	裸	luǒ	nu; à découvert; “bare” (sans protection)	裸眼 - luǒyǎn - à l’œil nu<br>裸露 - luǒlù - à nu / exposé<br>裸机 - luǒjī - téléphone nu (sans coque)	adj./verbe,description,neutre	[sound:hsk7_裸.wav]
8611-V	HSK 7-9	萝卜	luóbo	radis (souvent radis blanc)	白萝卜 - bái luóbo - radis blanc<br>胡萝卜 - húluóbo - carotte (lit. “radis barbu”)<br>萝卜汤 - luóbo tāng - soupe de radis	nom,cuisine,quotidien	[sound:hsk7_萝卜.wav]
8612-V	HSK 7-9	落差	luòchā	écart; différence (niveau, attente vs réalité); dénivelé	心理落差 - xīnlǐ luòchā - décalage/écart psychologique<br>温差落差大 - wēnchā luòchā dà - l’écart de température est grand<br>海拔落差 - hǎibá luòchā - dénivelé	nom,comparaison,neutre	[sound:hsk7_落差.wav]
8613-V	HSK 7-9	落成	luòchéng	être achevé et inauguré (bâtiment/projet)	新大楼落成 - xīn dàlóu luòchéng - le nouveau bâtiment est achevé (et inauguré)<br>落成典礼 - luòchéng diǎnlǐ - cérémonie d’inauguration<br>学校落成使用 - xuéxiào luòchéng shǐyòng - l’école est achevée et mise en service	verbe/nom,construction/événement,formel	[sound:hsk7_落成.wav]
8614-V	HSK 7-9	落户	luòhù	s’installer (officiellement); enregistrer sa résidence; s’implanter (entreprise)	在上海落户 - zài Shànghǎi luòhù - s’enregistrer/s’installer à Shanghai<br>企业落户园区 - qǐyè luòhù yuánqū - une entreprise s’implante dans la zone il a obtenu le hukou (selon contexte)<br>落户手续 - luòhù shǒuxù - démarches d’enregistrement de résidence	verbe,administratif/société,formel	[sound:hsk7_落户.wav]
8615-V	HSK 7-9	裸露	luǒlù	être à nu; exposer; laisser apparaître	岩石裸露 - yánshí luǒlù - les roches sont à nu<br>裸露在外 - luǒlù zài wài - exposé à l’air libre<br>伤口裸露 - shāngkǒu luǒlù - la plaie est à découvert	verbe/adj.,description,neutre	[sound:hsk7_裸露.wav]
1608-V	HSK 7-9	落实	luòshí	concrétiser	落实工作 - luòshí gōngzuò - mises en œuvre du travail<br>落实政策 - luòshí zhèngcè - mises en œuvre des politiques<br>落实到位 - luòshí dàowèi - réalisation à la hauteur	travail	[sound:hsk1_落实.wav]
8616-V	HSK 7-9	螺丝	luósī	vis (screw)	拧螺丝 - nǐng luósī - visser<br>螺丝松了 - luósī sōng le - la vis s’est desserrée<br>一颗螺丝钉 - yì kē luósīdīng - une vis (petite, “vis-clou”)	nom,outil/mécanique,quotidien	[sound:hsk7_螺丝.wav]
8617-V	HSK 7-9	啰唆	luōsuo	verbeux; bavarder trop; répétitif (souvent critique)	别啰唆了 - bié luōsuo le - arrête de parler pour rien / de répéter<br>他说话很啰唆 - tā shuōhuà hěn luōsuo - il parle de façon très verbeuse<br>我不想听你啰唆 - wǒ bù xiǎng tīng nǐ luōsuo - je n’ai pas envie d’entendre tes bla-bla	adj./verbe,oral,négatif	[sound:hsk7_啰唆.wav]
8618-V	HSK 7-9	裸体	luǒtǐ	nudité; corps nu; à poil (registre neutre)	裸体雕塑 - luǒtǐ diāosù - sculpture de nu (artistique)<br>他裸体游泳 - tā luǒtǐ yóuyǒng - il nage nu<br>看到裸体会尴尬 - kàndào luǒtǐ huì gāngà - voir de la nudité peut gêner	nom/adj.,corps,neutre	[sound:hsk7_裸体.wav]
8619-V	HSK 7-9	络绎不绝	luòyì-bùjué	arriver sans cesse; affluer en continu (file ininterrompue)	游客络绎不绝 - yóukè luòyì-bùjué - les touristes affluent sans arrêt<br>来访者络绎不绝 - láifǎngzhě luòyì-bùjué - les visiteurs se succèdent sans interruption<br>订单络绎不绝 - dìngdān luòyì-bùjué - les commandes arrivent en continu	idiome,description,registre soutenu	[sound:hsk7_络绎不绝.wav]
8620-V	HSK 7-9	露天	lùtiān	en plein air; à ciel ouvert	露天演出 - lùtiān yǎnchū - spectacle en plein air<br>露天矿 - lùtiān kuàng - mine à ciel ouvert<br>露天停车场 - lùtiān tíngchēchǎng - parking à ciel ouvert	adj./nom,lieu,quotidien	[sound:hsk7_露天.wav]
8621-V	HSK 7-9	路途	lùtú	trajet; route (souvent longue); voyage	路途遥远 - lùtú yáoyuǎn - le trajet est long<br>路途辛苦 - lùtú xīnkǔ - la route est fatigante<br>一路顺风，路途平安 - yílù shùnfēng, lùtú píng’ān - bon voyage, prends soin de toi sur la route	nom,voyage,neutre	[sound:hsk7_路途.wav]
8622-V	HSK 7-9	卤味	lǔwèi	plats “lu” (braisés/infusés dans une saumure aux épices); charcuterie braisée	买点卤味 - mǎi diǎn lǔwèi - acheter des plats braisés<br>卤味拼盘 - lǔwèi pīnpán - assortiment de “luwei”<br>卤鸭、卤牛肉 - lǔyā, lǔniúròu - canard/boeuf braisé	nom,cuisine,culture	[sound:hsk7_卤味.wav]
8623-V	HSK 7-9	露营	lùyíng	camper; camping	周末去露营 - zhōumò qù lùyíng - partir camper le week-end<br>露营装备 - lùyíng zhuāngbèi - équipement de camping<br>露营地 - lùyíng dì - terrain de camping	verbe/nom,loisir,moderne	[sound:hsk7_露营.wav]
8624-V	HSK 7-9	绿洲	lǜzhōu	oasis; (fig.) havre	沙漠里的绿洲 - shāmò lǐ de lǜzhōu - oasis dans le désert<br>城市绿洲 - chéngshì lǜzhōu - “oasis urbaine” (espace vert/havre)<br>绿洲效应 - lǜzhōu xiàoyìng - effet d’oasis (selon contexte)	nom,nature/figuré,neutre	[sound:hsk7_绿洲.wav]
8625-V	HSK 7-9	炉子	lúzi	poêle; fourneau; réchaud (appareil)	煤炉子 - méi lúzi - poêle à charbon<br>炉子坏了 - lúzi huài le - le fourneau est cassé<br>开炉子做饭 - kāi lúzi zuòfàn - allumer le réchaud pour cuisiner	nom,objet,quotidien	[sound:hsk7_炉子.wav]
8626-V	HSK 7-9	路子	lùzi	(1) chemin/voie; (2) “méthode / filon / combine” (oral)	这个路子行不通 - zhège lùzi xíngbutōng - cette méthode ne marche pas<br>他有门路，有路子 - tā yǒu ménlù, yǒu lùzi - il a des relations / un filon<br>得找个新路子 - děi zhǎo ge xīn lùzi - il faut trouver une nouvelle approche	nom,oral,polyseme	[sound:hsk7_路子.wav]
8627-V	HSK 7-9	麻1	má	chanvre; engourdi; rugueux	麻木 - mámù - engourdi; insensible<br>手麻了 - shǒu má le - la main est engourdie<br>麻绳 - máshéng - corde de chanvre	adjectif,corps,matériau	[sound:hsk7_麻.wav]
8628-V	HSK 7-9	麻2	má	gênant; embêtant (dans 麻烦, 麻醉…)	很麻烦 - hěn máfan - très embêtant<br>麻醉了 - mázuì le - anesthésié<br>别麻烦他 - bié máfan tā - ne le dérange pas	nom,état,problème	[sound:hsk7_麻.wav]
8629-V	HSK 7-9	码1	mǎ	code; numéro; "code" (numérique, scan, mot de passe…)	号码 - hàomǎ - numéro<br>密码 - mìmǎ - mot de passe<br>二维码 - èrwéimǎ - QR code	nom,numérique,concept	[sound:hsk7_码.wav]
8630-V	HSK 7-9	码2	mǎ	quai; embarcadère (码头) ; jeton (筹码)	码头 - mǎtóu - quai; embarcadère<br>筹码 - chóumǎ - jeton; “chip” (au poker)<br>起码 - qǐmǎ - au moins	nom,lieu,jeu	[sound:hsk7_码.wav]
8631-V	HSK 7-9	麻痹	mábì	engourdir; paralyser; (fig.) anesthésier (vigilance)	手麻痹了 - shǒu mábì le - ma main est engourdie<br>麻痹大意 - mábì dàyì - se relâcher / manquer de vigilance<br>把自己麻痹 - bǎ zìjǐ mábì - s’anesthésier (fig.)	verbe/adj.,santé/figuré	[sound:hsk7_麻痹.wav]
8632-V	HSK 7-9	马后炮	mǎhòupào	“conseil après coup”; critiquer une fois que c’est fait (too little, too late)	事后说这些是马后炮 - shìhòu shuō zhèxiē shì mǎhòupào - dire ça après coup, c’est facile<br>别放马后炮 - bié fàng mǎhòupào - ne fais pas le malin après coup<br>现在抱怨也是马后炮 - xiànzài bàoyuàn yě shì mǎhòupào - se plaindre maintenant, c’est après coup	nom/expr.,oral	[sound:hsk7_马后炮.wav]
8633-V	HSK 7-9	脉搏	màibó	pouls	摸脉搏 - mō màibó - prendre le pouls<br>脉搏很快 - màibó hěn kuài - pouls rapide<br>脉搏正常 - màibó zhèngcháng - pouls normal	nom,santé	[sound:hsk7_脉搏.wav]
8634-V	HSK 7-9	埋藏	máicáng	enterrer; enfouir; cacher (souvent longtemps)	埋藏宝藏 - máicáng bǎozàng - enfouir un trésor<br>把秘密埋藏在心里 - bǎ mìmì máicáng zài xīnlǐ - garder un secret au fond de soi<br>埋藏已久 - máicáng yǐjiǔ - enfoui depuis longtemps	verbe,figuré/objet	[sound:hsk7_埋藏.wav]
8635-V	HSK 7-9	埋伏	máifú	embuscade; tendre une embuscade; se cacher en attente	设下埋伏 - shèxià máifú - tendre une embuscade<br>在路边埋伏 - zài lùbiān máifú - se poster en embuscade<br>埋伏已久 - máifú yǐjiǔ - être caché en attente depuis longtemps	nom/verbe,action	[sound:hsk7_埋伏.wav]
8636-V	HSK 7-9	脉络	màiluò	réseau; structure; fil conducteur (d’un texte/raisonnement)	理清脉络 - lǐqīng màiluò - clarifier le fil conducteur<br>文章脉络清晰 - wénzhāng màiluò qīngxī - la structure de l’article est claire<br>血管脉络 - xuèguǎn màiluò - réseau de vaisseaux	nom,abstrait/santé	[sound:hsk7_脉络.wav]
8637-V	HSK 7-9	埋没	máimò	ensevelir; enterrer; (fig.) laisser dans l’ombre / sous-estimer (talent)	才华被埋没 - cáihuá bèi máimò - le talent est resté dans l’ombre<br>别埋没他的努力 - bié máimò tā de nǔlì - ne minimise pas ses efforts<br>埋没真相 - máimò zhēnxiàng - étouffer la vérité	verbe,figuré	[sound:hsk7_埋没.wav]
8638-V	HSK 7-9	埋头苦干	máitóu-kǔgàn	travailler dur la tête baissée; se donner à fond	他一直埋头苦干 - tā yìzhí máitóu-kǔgàn - il bosse dur sans relâche<br>埋头苦干出成绩 - máitóu-kǔgàn chū chéngjì - le travail acharné finit par payer<br>别光埋头苦干，也要交流 - bié guāng máitóu-kǔgàn, yě yào jiāoliú - ne fais pas que bosser, communique aussi	idiome,travail	[sound:hsk7_埋头苦干.wav]
8639-V	HSK 7-9	埋葬	máizàng	ensevelir; enterrer (au sens propre/figuré)	埋葬死者 - máizàng sǐzhě - enterrer les morts<br>把过去埋葬 - bǎ guòqù máizàng - enterrer le passé<br>埋葬希望 - máizàng xīwàng - anéantir les espoirs	verbe,registre soutenu	[sound:hsk7_埋葬.wav]
8640-V	HSK 7-9	麻将	májiàng	mah-jong; mahjong	打麻将 - dǎ májiàng - jouer au mahjong<br>一副麻将 - yí fù májiàng - un jeu de mahjong<br>麻将馆 - májiàng guǎn - salle/club de mahjong	nom,jeu/culture	[sound:hsk7_麻将.wav]
8641-V	HSK 7-9	麻辣	málà	piquant et “engourdissant” (piment + poivre du Sichuan); épicé type Sichuan	麻辣火锅 - málà huǒguō - hotpot mala<br>麻辣味 - málà wèi - goût mala<br>这道菜很麻辣 - zhè dào cài hěn málà - ce plat est très mala	adj.,cuisine	[sound:hsk7_麻辣.wav]
8642-V	HSK 7-9	马力	mǎlì	cheval-vapeur; puissance (moteur)	发动机马力很大 - fādòngjī mǎlì hěn dà - le moteur est puissant<br>提升马力 - tíshēng mǎlì - augmenter la puissance<br>马力不足 - mǎlì bùzú - manque de puissance	nom,technique/auto	[sound:hsk7_马力.wav]
8643-V	HSK 7-9	麻木	mámù	engourdi; insensible; (fig.) anesthésié émotionnellement	手脚麻木 - shǒujiǎo mámù - mains/pieds engourdis<br>对痛苦麻木 - duì tòngkǔ mámù - être insensible à la souffrance<br>麻木不仁 - mámù-bùrén - indifférent et sans empathie	adj.,santé/figuré	[sound:hsk7_麻木.wav]
