ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
9672-V	HSK 7-9	爽快	shuǎngkuai	franc; direct; prompt; agréable (personne/accord)	他答应得很爽快 - tā dāying de hěn shuǎngkuai - il a accepté sans hésiter<br>说话很爽快 - shuōhuà hěn shuǎngkuai - parler franchement<br>办事爽快 - bànshì shuǎngkuai - efficace et rapide	adj.,caractère	[sound:hsk7-9_爽快.wav]
9673-V	HSK 7-9	双向	shuāngxiàng	bidirectionnel; à double sens	双向车道 - shuāngxiàng chēdào - voie à double sens<br>双向沟通 - shuāngxiàng gōutōng - communication à double sens<br>双向选择 - shuāngxiàng xuǎnzé - choix mutuel (des deux côtés)	adj.,transport/abstrait	[sound:hsk7-9_双向.wav]
9674-V	HSK 7-9	双赢	shuāngyíng	gagnant-gagnant; bénéfice mutuel	实现双赢 - shíxiàn shuāngyíng - parvenir à un gagnant-gagnant<br>双赢合作 - shuāngyíng hézuò - coopération gagnant-gagnant<br>追求双赢 - zhuīqiú shuāngyíng - rechercher le bénéfice mutuel	nom/adj.,business/relations	[sound:hsk7-9_双赢.wav]
9675-V	HSK 7-9	刷新	shuāxīn	rafraîchir; mettre à jour; battre un record (selon contexte)	刷新页面 - shuāxīn yèmiàn - rafraîchir la page<br>刷新记录 - shuāxīn jìlù - battre un record<br>数据已刷新 - shùjù yǐ shuāxīn - les données ont été mises à jour	verbe,technique/sport	[sound:hsk7-9_刷新.wav]
9676-V	HSK 7-9	舒畅	shūchàng	à l’aise; soulagé; “respirer” (physique/moral)	心情舒畅 - xīnqíng shūchàng - humeur légère / soulagée<br>呼吸舒畅 - hūxī shūchàng - respiration aisée<br>说出来就舒畅了 - shuō chūlái jiù shūchàng le - le dire soulage	adj.,émotion/santé	[sound:hsk7-9_舒畅.wav]
9677-V	HSK 7-9	疏导	shūdǎo	désengorger; canaliser (trafic, foule, émotions)	疏导交通 - shūdǎo jiāotōng - fluidifier le trafic<br>疏导人群 - shūdǎo rénqún - canaliser la foule<br>疏导情绪 - shūdǎo qíngxù - apaiser/canaliser les émotions	verbe,gestion/psychologie	[sound:hsk7-9_疏导.wav]
9678-V	HSK 7-9	数额	shù’é	montant (d’argent) ; somme	数额巨大 - shù’é jùdà - somme énorme<br>金额数额 - jīn’é shù’é - montant (financier)<br>确定数额 - quèdìng shù’é - fixer le montant	nom,finance	[sound:hsk7-9_数额.wav]
9679-V	HSK 7-9	束缚	shùfù	entraver; ligoter; contraindre (fig.)	思想束缚 - sīxiǎng shùfù - contrainte mentale<br>摆脱束缚 - bǎituō shùfù - se libérer des contraintes<br>别束缚自己 - bié shùfù zìjǐ - ne te mets pas de chaînes	verbe/nom,contrainte/fig.	[sound:hsk7-9_束缚.wav]
9680-V	HSK 7-9	树干	shùgàn	tronc (d’arbre)	粗壮的树干 - cūzhuàng de shùgàn - tronc épais<br>树干上有洞 - shùgàn shàng yǒu dòng - il y a un trou dans le tronc<br>靠着树干 - kàozhe shùgàn - s’adosser au tronc	nom,nature	[sound:hsk7-9_树干.wav]
9681-V	HSK 7-9	曙光	shǔguāng	aube; lueur d’espoir (fig.)	看到曙光 - kàndào shǔguāng - voir une lueur d’espoir<br>胜利的曙光 - shènglì de shǔguāng - l’aube de la victoire<br>曙光初现 - shǔguāng chūxiàn - l’aube apparaît / espoir naissant	nom,fig./espoir	[sound:hsk7-9_曙光.wav]
9682-V	HSK 7-9	疏忽	shūhu	hésiter / négliger / omission (surtout “négliger”)	疏忽大意 - shūhu dàyì - négligence / manque d’attention<br>我一时疏忽 - wǒ yìshí shūhu - j’ai été inattentif un moment<br>不要疏忽细节 - bùyào shūhu xìjié - ne néglige pas les détails	verbe/nom,travail/attention	[sound:hsk7-9_疏忽.wav]
9683-V	HSK 7-9	水产	shuǐchǎn	produits aquatiques (poisson/fruits de mer) ; aquaculture	水产品 - shuǐchǎnpǐn - produits de la mer<br>水产市场 - shuǐchǎn shìchǎng - marché aux poissons<br>水产养殖 - shuǐchǎn yǎngzhí - aquaculture	nom,alimentation/agri	[sound:hsk7-9_水产.wav]
9684-V	HSK 7-9	睡袋	shuìdài	sac de couchage	带睡袋露营 - dài shuìdài lùyíng - camper avec un sac de couchage<br>睡袋很保暖 - shuìdài hěn bǎonuǎn - le sac de couchage tient chaud<br>睡袋拉链坏了 - shuìdài lāliàn huài le - la fermeture du sac est cassée	nom,objet/voyage	[sound:hsk7-9_睡袋.wav]
9685-V	HSK 7-9	水滴石穿	shuǐdī-shíchuān	à force de persévérance, on réussit; “goutte à goutte, la pierre se perce”	坚持就能水滴石穿 - jiānchí jiù néng shuǐdī-shíchuān - avec la persévérance, on y arrive<br>水滴石穿的精神 - shuǐdī-shíchuān de jīngshén - esprit de persévérance<br>学习要水滴石穿 - xuéxí yào shuǐdī-shíchuān - apprendre demande de la constance	idiome,persévérance	[sound:hsk7-9_水滴石穿.wav]
9686-V	HSK 7-9	水晶	shuǐjīng	cristal; quartz	水晶杯 - shuǐjīng bēi - verre en cristal<br>水晶灯 - shuǐjīng dēng - lustre en cristal<br>水晶项链 - shuǐjīng xiàngliàn - collier en cristal	nom,matériau/objet	[sound:hsk7-9_水晶.wav]
9687-V	HSK 7-9	水利	shuǐlì	hydraulique; gestion des eaux (irrigation, barrages)	水利工程 - shuǐlì gōngchéng - travaux hydrauliques<br>水利设施 - shuǐlì shèshī - infrastructures hydrauliques<br>发展水利 - fāzhǎn shuǐlì - développer l’hydraulique	nom,ingénierie/infrastructure	[sound:hsk7-9_水利.wav]
9688-V	HSK 7-9	水龙头	shuǐlóngtóu	robinet	水龙头漏水 - shuǐlóngtóu lòushuǐ - le robinet fuit<br>把水龙头关上 - bǎ shuǐlóngtóu guānshàng - fermer le robinet<br>拧开水龙头 - nǐngkāi shuǐlóngtóu - ouvrir le robinet	nom,maison	[sound:hsk7-9_水龙头.wav]
9689-V	HSK 7-9	水落石出	shuǐluò-shíchū	la vérité éclate; tout devient clair	真相水落石出 - zhēnxiàng shuǐluò-shíchū - la vérité est révélée<br>等事情水落石出 - děng shìqing shuǐluò-shíchū - attendre que tout soit clair<br>调查后水落石出 - diàochá hòu shuǐluò-shíchū - après enquête, tout s’éclaircit	idiome,enquête	[sound:hsk7-9_水落石出.wav]
9690-V	HSK 7-9	水汽	shuǐqì	vapeur d’eau; humidité (dans l’air)	空气中的水汽 - kōngqì zhōng de shuǐqì - humidité de l’air<br>水汽凝结 - shuǐqì níngjié - condensation de vapeur d’eau<br>水汽很大 - shuǐqì hěn dà - forte humidité	nom,météo/physique	[sound:hsk7-9_水汽.wav]
9691-V	HSK 7-9	税收	shuìshōu	impôts; recettes fiscales	税收政策 - shuìshōu zhèngcè - politique fiscale<br>税收收入 - shuìshōu shōurù - recettes fiscales<br>增加税收 - zēngjiā shuìshōu - augmenter les recettes fiscales	nom,finance/État	[sound:hsk7-9_税收.wav]
9692-V	HSK 7-9	水土	shuǐtǔ	eaux et sols; conditions locales (climat/terre)	水土不服 - shuǐtǔ bùfú - ne pas s’adapter au climat/à l’eau (mal de voyage)<br>当地水土 - dāngdì shuǐtǔ - conditions locales<br>水土流失 - shuǐtǔ liúshī - érosion des sols	nom,nature/santé	[sound:hsk7-9_水土.wav]
9693-V	HSK 7-9	税务	shuìwù	fiscalité; affaires fiscales; administration fiscale	税务局 - shuìwùjú - bureau des impôts<br>税务申报 - shuìwù shēnbào - déclaration fiscale<br>税务问题 - shuìwù wèntí - problème fiscal	nom,finance/administration	[sound:hsk7-9_税务.wav]
9694-V	HSK 7-9	水域	shuǐyù	zone aquatique; étendue d’eau	禁渔水域 - jìnyú shuǐyù - zone interdite à la pêche<br>水域面积 - shuǐyù miànjī - superficie des eaux<br>附近水域 - fùjìn shuǐyù - eaux voisines	nom,géo/nature	[sound:hsk7-9_水域.wav]
9695-V	HSK 7-9	水源	shuǐyuán	source d’eau	水源地 - shuǐyuán dì - zone de captage<br>保护水源 - bǎohù shuǐyuán - protéger la source d’eau<br>寻找水源 - xúnzhǎo shuǐyuán - chercher une source	nom,environnement	[sound:hsk7-9_水源.wav]
9696-V	HSK 7-9	水涨船高	shuǐzhǎng-chuángāo	quand l’eau monte, le bateau monte; tout augmente avec la situation (fig.)	房价水涨船高 - fángjià shuǐzhǎng-chuángāo - les prix montent avec le marché<br>成本也水涨船高 - chéngběn yě shuǐzhǎng-chuángāo - les coûts augmentent aussi<br>需求上来就水涨船高 - xūqiú shànglái jiù shuǐzhǎng-chuángāo - quand la demande monte, tout suit	idiome,économie/fig.	[sound:hsk7-9_水涨船高.wav]
9697-V	HSK 7-9	水准	shuǐzhǔn	niveau; standard	技术水准 - jìshù shuǐzhǔn - niveau technique<br>提高水准 - tígāo shuǐzhǔn - élever le niveau<br>服务水准 - fúwù shuǐzhǔn - niveau de service	nom,niveau/qualité	[sound:hsk7-9_水准.wav]
9698-V	HSK 7-9	书记	shūjì	secrétaire (poste : parti/administration/organisation)	党委书记 - dǎngwěi shūjì - secrétaire du comité du parti<br>学校书记 - xuéxiào shūjì - secrétaire (du parti) de l’école<br>书记讲话 - shūjì jiǎnghuà - discours du secrétaire	nom,politique/organisation	[sound:hsk7-9_书记.wav]
9699-V	HSK 7-9	数据库	shùjùkù	base de données	建立数据库 - jiànlì shùjùkù - créer une base de données<br>查询数据库 - cháxún shùjùkù - interroger la base<br>数据库备份 - shùjùkù bèifèn - sauvegarde de base de données	nom,tech/IT	[sound:hsk7-9_数据库.wav]
9700-V	HSK 7-9	竖立	shùlì	dresser; mettre debout; ériger	竖立标志 - shùlì biāozhì - installer un panneau<br>竖立起来 - shùlì qǐlái - dresser / mettre debout<br>竖立雕像 - shùlì diāoxiàng - ériger une statue	verbe,action/construction	[sound:hsk7-9_竖立.wav]
9701-V	HSK 7-9	梳理	shūlǐ	peigner; (fig.) trier/structurer (infos, idées)	梳理头发 - shūlǐ tóufa - se coiffer/peigner<br>梳理思路 - shūlǐ sīlù - clarifier ses idées<br>梳理资料 - shūlǐ zīliào - organiser les documents	verbe,organisation/quotidien	[sound:hsk7-9_梳理.wav]
9702-V	HSK 7-9	数码	shùmǎ	numérique	数码相机 - shùmǎ xiàngjī - Appareil photo numérique<br>数码产品 - shùmǎ chǎnpǐn - Produits numériques<br>数码时代 - shùmǎ shídài - Ère numérique	adjectif,nom,technologie	[sound:hsk7_数码.wav]
9703-V	HSK 7-9	顺差	shùnchā	excédent (commercial); surplus	贸易顺差 - màoyì shùnchā - excédent commercial<br>出现顺差 - chūxiàn shùnchā - avoir un excédent<br>顺差扩大 - shùnchā kuòdà - l’excédent s’élargit	nom,économie/commerce	[sound:hsk7-9_顺差.wav]
9704-V	HSK 7-9	顺畅	shùnchàng	fluide; sans encombre; se dérouler bien	交通顺畅 - jiāotōng shùnchàng - trafic fluide<br>沟通顺畅 - gōutōng shùnchàng - communication fluide<br>进展很顺畅 - jìnzhǎn hěn shùnchàng - l’avancement se passe bien	adj.,processus/communication	[sound:hsk7-9_顺畅.wav]
9705-V	HSK 7-9	顺从	shùncóng	obéir; se soumettre; docile	顺从父母 - shùncóng fùmǔ - obéir à ses parents<br>不必事事顺从 - bùbì shìshì shùncóng - pas besoin d’obéir à tout<br>顺从安排 - shùncóng ānpái - se plier à l’organisation	verbe,attitude/relations	[sound:hsk7-9_顺从.wav]
9706-V	HSK 7-9	枢纽	shūniǔ	nœud; hub; pivot (transport, réseau, centre)	交通枢纽 - jiāotōng shūniǔ - nœud de transport<br>物流枢纽 - wùliú shūniǔ - hub logistique<br>成为枢纽 - chéngwéi shūniǔ - devenir un pivot	nom,infrastructure/réseau	[sound:hsk7-9_枢纽.wav]
9707-V	HSK 7-9	顺理成章	shùnlǐ-chéngzhāng	aller de soi; être logique et naturel	结果顺理成章 - jiéguǒ shùnlǐ-chéngzhāng - le résultat est logique<br>这样做很顺理成章 - zhèyàng zuò hěn shùnlǐ-chéngzhāng - faire ainsi est naturel<br>顺理成章地提出 - shùnlǐ-chéngzhāng de tíchū - proposer naturellement	idiome,logique	[sound:hsk7-9_顺理成章.wav]
9708-V	HSK 7-9	顺路	shùnlù	(être) sur le chemin; en passant	我顺路送你 - wǒ shùnlù sòng nǐ - je te dépose en passant<br>顺路买点菜 - shùnlù mǎi diǎn cài - acheter des légumes en chemin<br>如果顺路就来 - rúguǒ shùnlù jiù lái - si tu passes par là, viens	verbe/adv.,déplacement	[sound:hsk7-9_顺路.wav]
9709-V	HSK 7-9	顺其自然	shùnqízìrán	laisser faire les choses; suivre le cours naturel	别太着急，顺其自然 - bié tài zhāojí, shùnqízìrán - ne te presse pas, laisse faire<br>感情就顺其自然吧 - gǎnqíng jiù shùnqízìrán ba - pour les sentiments, laissons venir<br>能做的都做了，顺其自然 - néng zuò de dōu zuò le, shùnqízìrán - j’ai fait ce que je pouvais, maintenant on verra	idiome,attitude/vie	[sound:hsk7-9_顺其自然.wav]
9710-V	HSK 7-9	顺势	shùnshì	profiter de la tendance; suivre l’élan (du moment)	顺势而为 - shùnshì ér wéi - agir en suivant la tendance<br>顺势调整 - shùnshì tiáozhěng - ajuster dans la foulée<br>顺势推出新产品 - shùnshì tuīchū xīn chǎnpǐn - lancer un produit en profitant du contexte	adv./verbe,stratégie	[sound:hsk7-9_顺势.wav]
9711-V	HSK 7-9	顺手	shùnshǒu	à portée de main; au passage; pratique à utiliser	顺手拿一下 - shùnshǒu ná yíxià - prendre au passage<br>把门顺手关上 - bǎ mén shùnshǒu guānshàng - fermer la porte en sortant<br>这把刀很顺手 - zhè bǎ dāo hěn shùnshǒu - ce couteau est agréable/pratique en main	adv./adj.,quotidien	[sound:hsk7-9_顺手.wav]
9712-V	HSK 7-9	顺心	shùnxīn	à son goût; satisfait; “ça va comme on veut”	一切都很顺心 - yíqiè dōu hěn shùnxīn - tout va comme je veux<br>工作不太顺心 - gōngzuò bú tài shùnxīn - le travail ne se passe pas bien<br>祝你顺心如意 - zhù nǐ shùnxīn rúyì - je te souhaite que tout aille comme tu veux	adj.,sentiment/vie	[sound:hsk7-9_顺心.wav]
9713-V	HSK 7-9	顺延	shùnyán	reporter; prolonger (deadline, date)	会议顺延 - huìyì shùnyán - la réunion est reportée<br>截止日期顺延 - jiézhǐ rìqī shùnyán - la date limite est repoussée<br>顺延一周 - shùnyán yì zhōu - reporter d’une semaine	verbe,administratif/temps	[sound:hsk7-9_顺延.wav]
9714-V	HSK 7-9	顺应	shùnyìng	s’adapter à; suivre (l’évolution, la tendance)	顺应时代 - shùnyìng shídài - s’adapter à l’époque<br>顺应变化 - shùnyìng biànhuà - suivre/épouser les changements<br>顺应民意 - shùnyìng mínyì - répondre à l’opinion publique	verbe,adaptation	[sound:hsk7-9_顺应.wav]
9715-V	HSK 7-9	说不上	shuōbushàng	ne pas pouvoir dire que…; difficile à qualifier; pas vraiment	说不上喜欢 - shuōbushàng xǐhuan - je ne peux pas dire que j’aime<br>说不上来原因 - shuōbushànglái yuányīn - je n’arrive pas à expliquer la raison<br>这事说不上严重 - zhè shì shuōbushàng yánzhòng - ce n’est pas vraiment grave	verbe,expression	[sound:hsk7-9_说不上.wav]
9716-V	HSK 7-9	硕果	shuòguǒ	fruit abondant; grands résultats (fig.)	硕果累累 - shuòguǒ lěilěi - résultats abondants<br>取得硕果 - qǔdé shuòguǒ - obtenir de grands résultats<br>科研硕果 - kēyán shuòguǒ - résultats de recherche	nom,fig./résultat	[sound:hsk7-9_硕果.wav]
9717-V	HSK 7-9	说谎	shuōhuǎng	mentir	别说谎 - bié shuōhuǎng - ne mens pas<br>他在说谎 - tā zài shuōhuǎng - il ment<br>说谎被发现 - shuōhuǎng bèi fāxiàn - être démasqué en mentant	verbe,langage/morale	[sound:hsk7-9_说谎.wav]
9718-V	HSK 7-9	说情	shuōqíng	intercéder; plaider pour quelqu’un	替他/她说情 - tì tā/shā shuōqíng - intercéder pour lui/elle<br>跟领导说情 - gēn lǐngdǎo shuōqíng - plaider auprès du chef<br>别再来给他/她说情了 - bié zài lái gěi tā/shā shuōqíng le - n’intercède plus pour lui/elle	verbe,relations/social	[sound:hsk7-9_说情.wav]
9719-V	HSK 7-9	抒情	shūqíng	exprimer des sentiments; lyrique (style)	抒情诗 - shūqíng shī - poésie lyrique<br>抒情歌曲 - shūqíng gēqǔ - chanson sentimentale<br>用文字抒情 - yòng wénzì shūqíng - exprimer ses émotions par l’écriture	verbe/adj.,arts/émotion	[sound:hsk7-9_抒情.wav]
9720-V	HSK 7-9	疏散	shūsàn	évacuer; disperser (foule)	疏散人群 - shūsàn rénqún - évacuer la foule<br>紧急疏散 - jǐnjí shūsàn - évacuation d’urgence<br>把人员疏散到安全区 - bǎ rényuán shūsàn dào ānquánqū - évacuer vers une zone sûre	verbe,sécurité	[sound:hsk7-9_疏散.wav]
9721-V	HSK 7-9	树梢	shùshāo	cime; sommet des branches	鸟停在树梢 - niǎo tíng zài shùshāo - l’oiseau se pose au sommet<br>风吹树梢 - fēng chuī shùshāo - le vent agite la cime<br>树梢在摇 - shùshāo zài yáo - la cime se balance	nom,nature	[sound:hsk7-9_树梢.wav]
9722-V	HSK 7-9	束手无策	shùshǒu-wúcè	être impuissant; ne rien pouvoir faire	面对问题束手无策 - miànduì wèntí shùshǒu-wúcè - impuissant face au problème<br>我也束手无策 - wǒ yě shùshǒu-wúcè - moi non plus je ne peux rien faire<br>大家都束手无策 - dàjiā dōu shùshǒu-wúcè - tout le monde est démuni	idiome,problème	[sound:hsk7-9_束手无策.wav]
9723-V	HSK 7-9	疏通	shūtōng	déboucher; désobstruer; fluidifier; établir (relations)	疏通管道 - shūtōng guǎndào - déboucher une canalisation<br>疏通交通 - shūtōng jiāotōng - fluidifier le trafic<br>疏通关系 - shūtōng guānxì - arranger/établir des relations (réseau)	verbe,action/fig.	[sound:hsk7-9_疏通.wav]
9724-V	HSK 7-9	属相	shǔxiàng	signe du zodiaque chinois (animal)	你属什么？ - nǐ shǔ shénme? - tu es de quel signe (animal) ?<br>我的属相是龙 - wǒ de shǔxiàng shì lóng - mon signe est le dragon<br>按属相算 - àn shǔxiàng suàn - calculer selon le zodiaque	nom,culture/tradition	[sound:hsk7-9_属相.wav]
9725-V	HSK 7-9	属性	shǔxìng	attribut; propriété; caractéristique (objet/donnée)	产品属性 - chǎnpǐn shǔxìng - caractéristiques produit<br>基本属性 - jīběn shǔxìng - attributs de base<br>设置属性 - shèzhì shǔxìng - configurer les propriétés	nom,tech/abstrait	[sound:hsk7-9_属性.wav]
9726-V	HSK 7-9	输血	shūxuè	transfusion (de sang); (fig.) apporter un soutien financier	给病人输血 - gěi bìngrén shūxuè - faire une transfusion au patient<br>输血量 - shūxuè liàng - volume transfusé<br>给企业“输血” - gěi qǐyè “shūxuè” - injecter des fonds à une entreprise (fig.)	verbe,santé/fig.	[sound:hsk7-9_输血.wav]
